city,otherName,country,latitude,longitude,year,population,certainty,source,overlapCandidateCount
Granada,,Spain,37.177336,-3.598558,1764,52000,1,chandler,1
Hiroshima,,Japan,34.396775,132.460017,1764,47000,1,chandler,1
Kagoshima,,Japan,31.5966,130.557183,1764,59727,1,chandler,1
Malaga,,Spain,36.721261,-4.421267,1764,42000,1,chandler,1
Mumbai,Bombay,India,19.07283,72.88261,1764,60000,1,chandler,1
Plovdiv,Philippopolis,Bulgaria,42.15,24.75,1764,30000,1,chandler,1
Sendai,,Japan,38.266667,140.866667,1764,67000,1,chandler,1
Arles,,France,43.6767,4.6278,1765,21562,1,chandler,1
Dhaka,Dacca,India,23.709921,90.407143,1765,100000,1,chandler,1
Murshidabad,,India,24.1839,88.27171,1765,210000,3,chandler,1
Dundee,,United Kingdom,56.5,-2.96667,1766,12477,1,chandler,1
Hannover,,Germany,52.37052,9.73322,1766,15448,1,chandler,1
Kaifeng,"Bienliang, Pienliang",China,34.7986,114.30742,1766,79000,1,chandler,1
Kiev,,Ukraine,50.45466,30.5238,1766,28877,1,chandler,1
Leghorn,Livorno,Italy,43.55,10.310579,1766,36500,2,chandler,1
Mannheim,,Germany,49.49671,8.47955,1766,24190,1,chandler,1
Naples,,Italy,40.851775,14.268122,1766,322786,1,chandler,1
Oporto,Porto,Portugal,41.167972,-8.627064,1766,40000,1,chandler,1
Padua,,Italy,45.406436,11.876761,1766,40795,1,chandler,1
Vicenza,,Italy,45.545478,11.535422,1766,19000,1,chandler,1
Ayutthaya,Ayutia,Thailand,14.35,100.55,1767,180000,2,chandler,1
Hyderabad,,India,17.38405,78.45636,1767,150000,1,chandler,1
Amiens,,France,49.892,2.299,1768,32000,1,chandler,1
Brugge,Bruges,Belgium,51.210819,3.224936,1768,26000,1,chandler,1
Tripoli,,Libya,32.876175,13.187508,1768,16000,1,chandler,1
Tula,,Russian Federation,54.107722,37.573261,1768,30000,1,chandler,1
Angers,,France,47.46667,-0.55,1769,21579,1,chandler,1
Barcelona,,Spain,41.38879,2.15899,1769,62000,1,chandler,1
Bergen,,Norway,60.391264,5.322053,1769,13735,1,chandler,1
Copenhagen,,Denmark,55.67594,12.56553,1769,82086,1,chandler,1
Laon,,France,49.56667,3.61667,1769,10000,1,chandler,1
Wanxian,Wanhsien,China,30.9,108.467,1769,16000,3,chandler,1
Augsberg,Ausburg,Germany,48.371444,10.898239,1770,30000,1,chandler,1
Axum,,Ethiopia,14.131781,38.714081,1770,3000,1,chandler,1
Birmingham,,United Kingdom,52.48142,-1.89983,1770,30804,1,chandler,1
Debrecen,,Hungary,47.53333,21.63333,1770,23546,1,chandler,1
Gondar,,Ethiopia,12.600003,37.466669,1770,30000,1,chandler,1
Inwa,Ava,Myanmar,21.857353,95.981936,1770,170000,1,chandler,1
Kobe,Hyogo,Japan,34.691269,135.183072,1770,22146,1,chandler,1
Lucknow,,India,26.83928,80.92313,1770,125000,1,chandler,1
Moscow,,Russian Federation,55.75222,37.61556,1770,152790,1,chandler,1
Newcastle upon Tyne,,United Kingdom,54.978253,-1.617781,1770,31000,2,chandler,1
Oran,,Algeria,35.69111,-0.64167,1770,5138,1,chandler,1
Trier,Treves,Germany,49.75565,6.63935,1770,10413,1,chandler,1
Vilnius,Vilna,Lithuania,54.683333,25.283333,1770,21320,1,chandler,1
Yangzhou,Yangchow,China,32.4,,1770,60000,2,chandler,1
Leeds,,United Kingdom,53.79648,-1.54785,1771,16380,1,chandler,1
Munich,,Germany,48.136739,11.576756,1771,31000,1,chandler,1
Puebla, Puebla de Zaragoza,Mexico,19.0514,-98.2178,1771,71366,1,chandler,1
Caracas,,Venezuela,10.48801,-66.87919,1772,24187,1,chandler,1
Jinan,Tsinan,China,36.650997,117.120497,1772,62000,1,chandler,1
Krakow,Cracow,Poland,50.06143,19.93658,1772,15000,1,chandler,1
Lvov,"Lwow, Lemberg",Poland,49.839683,24.029717,1772,30000,1,chandler,1
Mexico City,Tenochtitlan,Mexico,19.42847,-99.12766,1772,120000,1,chandler,1
Bratislava,"Pozsony, Pressburg",Slovakia,48.145892,17.107136,1773,26486,2,chandler,1
Guatemala City,Iximche,Guatemala,14.64072,-90.51327,1773,34000,1,chandler,1
Hue,,Vietnam,16.46667,107.6,1773,72000,1,chandler,1
Manchester,,United Kingdom,53.48095,-2.23743,1773,29151,1,chandler,1
Okayama,,Japan,34.661753,133.916667,1773,34000,1,chandler,1
Reims,Rheims,France,49.25,4.03333,1773,27554,1,chandler,1
Alessandria,,Italy,44.91245,8.61894,1774,18581,1,chandler,1
Kandahar,Qandahar,Afghanistan,31.61332,65.71013,1774,150000,1,chandler,1
Kazan,,Russian Federation,55.790278,49.134722,1774,14000,2,chandler,1
Kingston,,Jamaica,17.992731,-76.8,1774,11000,1,chandler,1
Mondovi,,Italy,44.39603,7.81764,1774,12000,1,chandler,1
Rampur,,India,28.789304,79.024952,1774,30000,1,chandler,1
Saratov,,Russian Federation,51.54056,46.00861,1774,7000,1,chandler,1
Baltimore,Maryland,United States of America,39.29038,-76.61219,1775,5934,1,chandler,1
Bourges,,France,47.08333,2.4,1775,24543,1,chandler,1
Caen,,France,49.18585,-0.35912,1775,29000,1,chandler,1
Cairo,"Fostat, Fustat",Egypt,30.06263,31.24967,1775,215000,1,chandler,1
Dieppe,,France,49.922992,1.077483,1775,16686,1,chandler,1
Dunkerque,Dunkirk,France,51.0383,2.3775,1775,26000,1,chandler,1
Grenoble,,France,45.16667,5.71667,1775,23856,1,chandler,1
Guayaquil,,Ecuador,-2.18194,-79.89167,1775,22000,1,chandler,1
Leeds,,United Kingdom,53.79648,-1.54785,1775,17117,1,chandler,1
Lille,,France,50.628442,3.054975,1775,65644,1,chandler,1
Limoges,,France,45.83153,1.2578,1775,17000,1,chandler,1
Lyon,,France,45.74846,4.84671,1775,151786,1,chandler,1
Marrakech,Marrakesh,Morocco,31.63416,-7.99994,1775,25000,1,chandler,1
Meknes,"Takrart, Mequinez, Miknas, Mekn�s ",Morocco,33.89352,-5.54727,1775,40000,1,chandler,1
Metz,,France,49.11911,6.17269,1775,39256,1,chandler,1
Montpellier,,France,43.61092,3.87723,1775,29000,1,chandler,1
Nancy,,France,48.68439,6.18496,1775,32000,1,chandler,1
Nantes,,France,47.21725,-1.55336,1775,54000,1,chandler,1
Nimes,N�mes ,France,43.83333,4.35,1775,47000,1,chandler,1
Paris,,France,48.856614,2.352222,1775,600600,1,chandler,1
Poitiers,,France,46.58333,0.33333,1775,17172,1,chandler,1
Rabat,,Morocco,34.01325,-6.83255,1775,45000,1,chandler,1
Rennes,,France,48.11198,-1.67429,1775,32000,1,chandler,1
Riobamba,,Ecuador,-1.67083,-78.64861,1775,19000,1,chandler,1
Salvador,"Sao Salvador, Bahia",Brazil,-12.97111,-38.51083,1775,40922,1,chandler,1
Tbilisi,Tiflis,Georgia,41.709975,44.792989,1775,24000,1,chandler,1
Tours,,France,47.38333,0.68333,1775,21195,1,chandler,1
Troyes,,France,48.3,4.08333,1775,25000,1,chandler,1
Versailles,,France,48.8,2.13333,1775,43960,1,chandler,1
Bergamo,,Italy,45.69798,9.66895,1776,16000,1,chandler,1
Bogota,"Bacata, Funza, Bogot�",Columbia,4.598056,-74.075833,1776,19479,1,chandler,1
Goa,,India,15.299333,74.124,1776,14000,1,chandler,1
Ouro Preto,Vila Rica,Brazil,-20.39484,-43.50517,1776,22000,1,chandler,1
Riga,,Russian Federation,56.946,24.10589,1776,19058,1,chandler,1
Budapest,,Hungary,47.49801,19.03991,1777,35059,1,chandler,1
Dublin,,Ireland,53.33306,-6.24889,1777,138208,1,chandler,1
Dumyat,Damietta,Egypt,31.41648,31.81332,1777,24000,1,chandler,1
Guadalajara,,Mexico,20.673819,-103.343489,1777,22163,1,chandler,1
Mannheim,,Germany,49.49671,8.47955,1777,25600,1,chandler,1
Buenos Aires,,Argentina,-34.61315,-58.37723,1778,28232,1,chandler,1
Kanazawa,,Japan,36.561325,136.656206,1778,64987,1,chandler,1
Jakarta,Batavia,Indonesia,-6.21462,106.84513,1779,50000,1,chandler,1
Nottingham,,United Kingdom,52.9536,-1.15047,1779,17711,1,chandler,1
Potosi,Potos� ,Bolivia,-19.58361,-65.75306,1779,22622,1,chandler,1
Quito,,Ecuador,-0.22985,-78.52495,1779,24919,1,chandler,1
Abomey-Calavi,,Benin,7.18286,1.99119,1780,24000,1,chandler,1
Ahmedabad,Asawal,India,23.039568,72.566004,1780,100000,1,chandler,1
Belgrade,Beograd,Serbia,44.80401,20.46513,1780,30000,1,chandler,1
Glasgow,,United Kingdom,55.86515,-4.25763,1780,42832,1,chandler,1
Jerusalem,,Israel,31.76904,35.21633,1780,13000,1,chandler,1
Lima,Rimac,Peru,-12.04318,-77.02824,1780,50000,1,chandler,1
Mainz,,Germany,49.98419,8.2791,1780,32482,1,chandler,1
Pune,Poona,India,18.52043,73.856744,1780,140000,1,chandler,1
Quito,,Ecuador,-0.22985,-78.52495,1780,28451,1,chandler,1
Srirangapatna,"Shrirangapattana, Seringapatam",India,12.417956,76.694687,1780,138000,3,chandler,1
Thessaloniki,"Salonica, Thessalonica",Greece,40.63935,22.944606,1780,50000,1,chandler,1
Tunis,,Tunisia,36.818811,10.165961,1780,50000,1,chandler,1
Delhi,,India,28.65381,77.22897,1781,190000,1,chandler,1
Munich,,Germany,48.136739,11.576756,1781,37840,1,chandler,1
Nagapattinam,"Negapatam, Choromandel",India,10.768802,79.839427,1781,35000,3,chandler,1
Oruro,,Bolivia,-17.98333,-67.15,1781,7000,1,chandler,1
Chengde,Jehol,China,40.966667,117.933333,1782,20000,3,chandler,1
Jingdezhen,Kingtehchen,China,29.268836,117.17842,1782,151000,2,chandler,1
Kaluga,,Russian Federation,54.5293,36.27542,1782,17000,1,chandler,1
Kazan,,Russian Federation,55.790278,49.134722,1782,22000,2,chandler,1
Kiev,,Ukraine,50.45466,30.5238,1782,30000,1,chandler,1
Kursk,,Russian Federation,51.73733,36.18735,1782,19000,1,chandler,1
Moscow,,Russian Federation,55.75222,37.61556,1782,213000,1,chandler,1
Nizhniy Novgorod,"Nishny Novgorod, Gorkiy",Russian Federation,56.3269,44.0075,1782,9000,1,chandler,1
Novgorod,,Russian Federation,58.525569,31.274192,1782,11000,1,chandler,1
Orel,,Russian Federation,52.96508,36.0785,1782,17000,1,chandler,1
Pskov,,Russian Federation,57.8136,28.3496,1782,7000,1,chandler,1
Tula,,Russian Federation,54.107722,37.573261,1782,25000,1,chandler,1
Tver,Kalinin  ,Russian Federation,56.858722,35.917597,1782,16000,1,chandler,1
Valletta,Valetta,Malta,35.89972,14.51472,1782,28500,1,chandler,1
Voronezh,,Russian Federation,51.67204,39.1843,1782,13000,1,chandler,1
Braunschweig,Brunswick,Germany,52.268875,10.526769,1783,27063,1,chandler,1
Brussel,Brussels,Belgium,50.85045,4.34878,1783,74427,1,chandler,1
Yaroslavl,,Russian Federation,57.626072,39.884464,1783,18996,2,chandler,1
Astrakhan,"Atil, Itil",Russian Federation,46.366681,48.083239,1784,18023,1,chandler,1
Bakhchiserai,,Ukraine,44.755286,33.867233,1784,5776,1,chandler,1
Siena,,Italy,43.32004,11.33283,1784,16173,1,chandler,1
Tripoli,,Libya,32.876175,13.187508,1784,14000,1,chandler,1
Acre,,Israel,32.927778,35.081667,1785,30000,2,chandler,1
Arequipa,,Peru,-16.39889,-71.535,1785,30000,1,chandler,1
Bergamo,,Italy,45.69798,9.66895,1785,20000,1,chandler,1
Brescia,,Italy,45.52478,10.22727,1785,25000,1,chandler,1
Cuzco,,Peru,-13.525,-71.972222,1785,26000,1,chandler,1
Damascus,,Syria,33.5102,36.29128,1785,80000,1,chandler,1
Nanjing,Nanking,China,32.05,118.766667,1785,50000,1,chandler,1
Padua,,Italy,45.406436,11.876761,1785,41753,1,chandler,1
Verona,,Italy,45.43419,10.99779,1785,52978,1,chandler,1
Amarapura,,Myanmar,21.892983,96.05,1786,180000,1,chandler,1
Barcelona,,Spain,41.38879,2.15899,1786,111410,1,chandler,1
Gent,Ghent,Belgium,51.053469,3.730378,1786,26337,1,chandler,1
Kherson,Cherson,Ukraine,46.635417,32.616867,1786,10000,1,chandler,1
Ypres,Leper,Belgium,50.849997,2.883339,1786,11860,1,chandler,1
Amiens,,France,49.892,2.299,1787,34000,1,chandler,1
Angers,,France,47.46667,-0.55,1787,24000,1,chandler,1
Arles,,France,43.6767,4.6278,1787,16281,1,chandler,1
Arras,,France,50.291,2.777533,1787,21492,1,chandler,1
Badajoz,,Spain,38.87789,-6.97061,1787,5000,1,chandler,1
Besancon,Besan�on ,France,47.24878,6.01815,1787,23000,1,chandler,1
Beziers, B�ziers,France,43.34762,3.21899,1787,13149,1,chandler,1
Bourges,,France,47.08333,2.4,1787,20574,1,chandler,1
Bratislava,"Pozsony, Pressburg",Slovakia,48.145892,17.107136,1787,28740,2,chandler,1
Burgos,,Spain,42.35,-3.7,1787,10000,1,chandler,1
Cadiz,,Spain,36.52978,-6.29465,1787,97000,1,chandler,1
Caen,,France,49.18585,-0.35912,1787,29000,1,chandler,1
Clermont,,France,45.7831,3.0824,1787,21357,2,chandler,1
Copenhagen,,Denmark,55.67594,12.56553,1787,92671,1,chandler,1
Cordoba,"Cordova, C�rdoba",Spain,38.046133,-4.893564,1787,28000,2,chandler,1
Debrecen,,Hungary,47.53333,21.63333,1787,28873,1,chandler,1
Dieppe,,France,49.922992,1.077483,1787,18954,1,chandler,1
Dijon,,France,47.31667,5.01667,1787,20025,1,chandler,1
Dunkerque,Dunkirk,France,51.0383,2.3775,1787,25243,1,chandler,1
Granada,,Spain,37.177336,-3.598558,1787,52345,1,chandler,1
Jodhpur,,India,26.26841,73.00594,1787,90000,1,chandler,1
La Rochelle,,France,46.16667,-1.15,1787,17253,1,chandler,1
Le Havre,,France,49.494369,0.107931,1787,22059,1,chandler,1
Lille,,France,50.628442,3.054975,1787,65907,1,chandler,1
Limoges,,France,45.83153,1.2578,1787,19000,1,chandler,1
Liverpool,,United Kingdom,53.408372,-2.991572,1787,56670,1,chandler,1
Lyon,,France,45.74846,4.84671,1787,135207,1,chandler,1
Madrid,,Spain,40.416775,-3.703789,1787,156672,1,chandler,1
Malaga,,Spain,36.721261,-4.421267,1787,41592,1,chandler,1
Metz,,France,49.11911,6.17269,1787,45090,1,chandler,1
Montpellier,,France,43.61092,3.87723,1787,26000,1,chandler,1
Murcia,,Spain,37.98704,-1.13004,1787,38000,1,chandler,1
Nimes,N�mes ,France,43.83333,4.35,1787,41000,1,chandler,1
Oporto,Porto,Portugal,41.167972,-8.627064,1787,63505,1,chandler,1
Orleans,Orl�ans,France,47.902964,1.90925,1787,36000,1,chandler,1
Palma,,Spain,39.56939,2.65024,1787,29529,1,chandler,1
Rennes,,France,48.11198,-1.67429,1787,31000,1,chandler,1
Rouen,,France,49.44313,1.09932,1787,68040,1,chandler,1
Saint-Malo,,France,48.649336,-2.025675,1787,15000,1,chandler,1
Saint-Omer,,France,50.750114,2.252208,1787,16254,1,chandler,1
Segovia,,Spain,40.943564,-4.113003,1787,15000,1,chandler,1
Seville,,Spain,37.388097,-5.982331,1787,80268,1,chandler,1
Strasbourg,Strassburg,France,48.58342,7.74296,1787,47000,1,chandler,1
Toledo,,Spain,39.862831,-4.027322,1787,21000,1,chandler,1
Toulon,,France,43.11667,5.93333,1787,27540,1,chandler,1
Tours,,France,47.38333,0.68333,1787,28161,1,chandler,1
Troyes,,France,48.3,4.08333,1787,23000,1,chandler,1
Versailles,,France,48.8,2.13333,1787,37530,1,chandler,1
Zaragoza,,Spain,41.648792,-0.889581,1787,42600,1,chandler,1
Cochabamba,Oropesa,Bolivia,-17.3895,-66.1568,1788,22305,1,chandler,1
Dundee,,United Kingdom,56.5,-2.96667,1788,19329,1,chandler,1
Genova,Genoa,Italy,44.40565,8.946256,1788,77563,1,chandler,1
Kingston,,Jamaica,17.992731,-76.8,1788,26478,1,chandler,1
Marrakech,Marrakesh,Morocco,31.63416,-7.99994,1788,30000,1,chandler,1
Salerno,,Italy,40.67797,14.76599,1788,9181,1,chandler,1
Valladolid,,Spain,41.65518,-4.72372,1788,21000,1,chandler,1
Brest,,France,48.3908,-4.486075,1789,33852,1,chandler,1
Dhaka,Dacca,India,23.709921,90.407143,1789,125000,1,chandler,1
Mantova,Mantua,Italy,45.156417,10.791375,1789,24000,1,chandler,1
Murshidabad,,India,24.1839,88.27171,1789,207000,3,chandler,1
Nagasaki,,Japan,32.752558,129.878192,1789,31893,1,chandler,1
Nancy,,France,48.68439,6.18496,1789,32000,1,chandler,1
Aleppo,,Syria,36.216667,37.166667,1790,70000,1,chandler,1
Augsberg,Ausburg,Germany,48.371444,10.898239,1790,28534,1,chandler,1
Bordeaux,,France,44.84044,-0.5805,1790,104000,1,chandler,1
Cap-Haitien,"Cap Francois, Cap-Ha�tien  ",Haiti,19.756219,-72.199669,1790,20000,1,chandler,1
Iasi,Jassy,Romania,47.16667,27.6,1790,14963,1,chandler,1
Izmail,Ismail,Romania,45.351667,28.836389,1790,35000,2,chandler,1
Jodhpur,,India,26.26841,73.00594,1790,80000,1,chandler,1
Marseille,,France,43.29695,5.38107,1790,106585,1,chandler,1
Mexico City,Tenochtitlan,Mexico,19.42847,-99.12766,1790,120000,1,chandler,1
Middelburg,,Netherlands,51.5,3.61389,1790,22000,1,chandler,1
Rampur,,India,28.789304,79.024952,1790,38000,1,chandler,1
Toulouse,,France,43.60426,1.44367,1790,52000,1,chandler,1
Venice,,Italy,45.440847,12.315514,1790,148000,1,chandler,1
Belfast,,Ireland,54.597283,-5.930117,1791,18320,1,chandler,1
Cork,,Ireland,51.89797,-8.47061,1791,50000,1,chandler,1
Edinburgh,,United Kingdom,55.95206,-3.19648,1791,85486,1,chandler,1
Glasgow,,United Kingdom,55.86515,-4.25763,1791,66578,1,chandler,1
Havana,La Habana,Cuba,23.13302,-82.38304,1791,51307,1,chandler,1
Laon,,France,49.56667,3.61667,1791,7034,1,chandler,1
Asyut,,Egypt,27.18096,31.18368,1792,25000,1,chandler,1
Guadalajara,,Mexico,20.673819,-103.343489,1792,24249,1,chandler,1
Hull,,United Kingdom,53.7446,-0.33525,1792,22286,1,chandler,1
Jaen,Ja�n ,Spain,37.76922,-3.79028,1792,17000,1,chandler,1
Oaxaca,,Mexico,17.07108,-96.71914,1792,24000,1,chandler,1
Potsdam,,Germany,52.39886,13.06566,1792,27000,1,chandler,1
Regensburg,Ratisbon,Germany,49.015,12.09556,1792,22000,1,chandler,1
Santiago de Queretaro,"Santiago de Quer�taro, Queretaro",Mexico,20.588792,-100.389889,1792,17005,2,chandler,1
Warsaw,,Poland,52.22977,21.01178,1792,120000,1,chandler,1
Wurzburg,W�rzburg ,Germany,49.791558,9.953694,1792,21000,1,chandler,1
Asuncion,Asunci�n ,Paraguay,-25.30066,-57.63591,1793,7088,1,chandler,1
Balkh,,Afghanistan,36.75635,66.8972,1793,23000,1,chandler,1
Cholula,,Mexico,19.06333,-98.306389,1793,9000,1,chandler,1
Jakarta,Batavia,Indonesia,-6.21462,106.84513,1793,55000,1,chandler,1
Kabul,,Afghanistan,34.52813,69.17233,1793,50000,1,chandler,1
Kandahar,Qandahar,Afghanistan,31.61332,65.71013,1793,25000,1,chandler,1
Lima,Rimac,Peru,-12.04318,-77.02824,1793,52627,1,chandler,1
Merida,Tiho,Mexico,20.979719,-89.615789,1793,28392,1,chandler,1
Patzcuaro,,Mexico,19.51931,-101.6097,1793,6000,1,chandler,1
Puebla, Puebla de Zaragoza,Mexico,19.0514,-98.2178,1793,56859,1,chandler,1
San Luis Potosi,San Luis Potos�  ,Mexico,22.14993,-100.9828,1793,8571,1,chandler,1
Tlaxcala,,Mexico,19.32076,-98.20959,1793,3357,1,chandler,1
Tzintzuntzan,,Mexico,19.62903,-101.57857,1793,2500,1,chandler,1
Zacatecas,,Mexico,22.76843,-102.58141,1793,33000,1,chandler,1
Ayacucho,"Guamanga, Huamanga",Peru,-13.1615,-74.22154,1794,25970,1,chandler,1
Cuzco,,Peru,-13.525,-71.972222,1794,32082,1,chandler,1
Istanbul,"Constantinople, Byzantium",Turkey,41.005275,28.976944,1794,560000,1,chandler,1
Kerman,,Iran,30.28321,57.07879,1794,55000,1,chandler,1
Riga,,Russian Federation,56.946,24.10589,1794,28801,1,chandler,1
Amsterdam,,Netherlands,52.37403,4.88969,1795,217024,1,chandler,1
Coimbra,,Portugal,40.20564,-8.41955,1795,15000,1,chandler,1
Guatemala City,Iximche,Guatemala,14.64072,-90.51327,1795,24434,1,chandler,1
Lvov,"Lwow, Lemberg",Poland,49.839683,24.029717,1795,38749,1,chandler,1
Odessa,Odesa,Russian Federation,46.47747,30.73262,1795,2349,1,chandler,1
Stuttgart,,Germany,48.78232,9.17702,1795,19510,1,chandler,1
Ulm,,Germany,48.39841,9.99155,1795,13000,1,chandler,1
Amsterdam,,Netherlands,52.37403,4.88969,1796,200560,1,chandler,1
Barcelona,,Spain,41.38879,2.15899,1796,117000,1,chandler,1
Brugge,Bruges,Belgium,51.210819,3.224936,1796,31319,1,chandler,1
Delft,,Netherlands,52.00667,4.35556,1796,13737,1,chandler,1
Dordrecht,,Netherlands,51.81,4.67361,1796,18014,1,chandler,1
Edessa,Urfa,Turkey,37.15,38.8,1796,22000,1,chandler,1
Groningen,,Netherlands,53.21917,6.56667,1796,21000,1,chandler,1
Hannover,,Germany,52.37052,9.73322,1796,18000,1,chandler,1
La Paz,,Bolivia,-16.5,-68.15,1796,21120,1,chandler,1
Mashhad,Meshhed,Iran,36.3,59.6,1796,18000,1,chandler,1
Middelburg,,Netherlands,51.5,3.61389,1796,17687,1,chandler,1
s'Hertogenbosch,Bois-le-Duc,Netherlands,51.697819,5.303667,1796,12627,1,chandler,1
Segou,"Segu, S�gou ",Mali,13.440597,-6.265319,1796,30000,1,chandler,1
Tehran,Teheran,Iran,35.69439,51.42151,1796,15000,1,chandler,1
The Hague,s-Gravenhage,Netherlands,52.070492,4.300694,1796,37000,1,chandler,1
Utrecht,,Netherlands,52.09083,5.12222,1796,25000,1,chandler,1
Allahabad,Prayag,India,25.44894,81.83328,1797,16000,1,chandler,1
Esfahan,Isfahan,Iran,32.651389,51.679192,1797,50000,1,chandler,1
Ferrara,,Italy,44.82678,11.62071,1797,30117,1,chandler,1
Granada,,Spain,37.177336,-3.598558,1797,52000,1,chandler,1
Gwalior,,India,26.22982,78.17337,1797,30000,1,chandler,1
Kiev,,Ukraine,50.45466,30.5238,1797,19081,1,chandler,1
Leipzig,,Germany,51.33962,12.37129,1797,31847,1,chandler,1
Limerick,,Ireland,52.6653,-8.630497,1797,27000,1,chandler,1
Mannheim,,Germany,49.49671,8.47955,1797,21000,1,chandler,1
Naples,,Italy,40.851775,14.268122,1797,438000,1,chandler,1
New Orleans,Louisiana,United States of America,29.95465,-90.07507,1797,8056,1,chandler,1
Poznan,Posen,Poland,52.40692,16.92993,1797,12376,1,chandler,1
Seville,,Spain,37.388097,-5.982331,1797,96000,1,chandler,1
Zaragoza,,Spain,41.648792,-0.889581,1797,55000,1,chandler,1
Alexandria,,Egypt,31.200092,29.918739,1798,4000,1,chandler,1
Bucharest,,Romania,44.43225,26.10626,1798,32185,1,chandler,1
Cairo,"Fostat, Fustat",Egypt,30.06263,31.24967,1798,186000,1,chandler,1
Catania,,Italy,37.50213,15.08719,1798,48000,1,chandler,1
Haarlem,,Netherlands,52.38084,4.63683,1798,21227,1,chandler,1
Jaipur,Jeypore,India,26.91962,75.78781,1798,77000,1,chandler,1
Kermanshah,,Iran,34.31417,47.065,1798,8000,1,chandler,1
Konigsberg,"Kaliningrad, K�nigsberg ",Germany,54.716667,20.516667,1798,49900,2,chandler,1
Krakow,Cracow,Poland,50.06143,19.93658,1798,24543,1,chandler,1
Kyoto,,Japan,35.02107,135.75385,1798,379274,1,chandler,1
Leiden,Leyden,Netherlands,52.15833,4.49306,1798,30967,1,chandler,1
Liege, Li�ge ,Belgium,50.63373,5.56749,1798,39208,1,chandler,1
Magdeburg,,Germany,52.130808,11.628878,1798,37450,1,chandler,1
Mainz,,Germany,49.98419,8.2791,1798,26615,1,chandler,1
Messina,,Italy,38.19327,15.54969,1798,37000,1,chandler,1
Palermo,,Italy,38.115689,13.361267,1798,133000,1,chandler,1
Tokyo,"Yedo, Edo",Japan,35.6895,139.69171,1798,685000,1,chandler,1
Valletta,Valetta,Malta,35.89972,14.51472,1798,39000,1,chandler,1
Aachen,Aix-la-Chapelle,Germany,50.77664,6.08342,1799,23699,1,chandler,1
Barcelona,,Spain,41.38879,2.15899,1799,115000,1,chandler,1
Budapest,,Hungary,47.49801,19.03991,1799,54179,1,chandler,1
Fez,Fes,Morocco,34.033333,-5.01,1799,70000,1,chandler,1
Florence,Firenze,Italy,43.771033,11.248,1799,58716,1,chandler,1
Genova,Genoa,Italy,44.40565,8.946256,1799,90835,1,chandler,1
Hiroshima,,Japan,34.396775,132.460017,1799,49000,1,chandler,1
Madrid,,Spain,40.416775,-3.703789,1799,184404,1,chandler,1
Nagara,"Bednur, Bidanur",India,13.824,75.034,1799,10000,3,chandler,1
Parma,,Italy,44.80266,10.32898,1799,33608,1,chandler,1
